speaker,listener,total_words
Clarence_2H4,Bedford_H5,22
Clarence_2H4,ChiefJustice_2H4,22
Clarence_2H4,Gloucester_2H4,244
Clarence_2H4,Harcourt_2H4,140
Clarence_2H4,HenryIV_1H4,222
Clarence_2H4,HenryV_H5,26
Clarence_2H4,Warwick_2H4,244
Clarence_2H4,Westmoreland_1H4,140
Colevile_2H4,Bedford_H5,41
Colevile_2H4,Blunt_2H4,41
Colevile_2H4,Falstaff_1H4,82
Colevile_2H4,SOLDIERS.HENRY_2H4,41
DRAWERS.1_2H4,DRAWERS.Francis_1H4,85
DRAWERS.1_2H4,DRAWERS.Will_2H4,19
DRAWERS.Francis_1H4,DRAWERS.1_2H4,74
DRAWERS.Francis_1H4,DRAWERS.Will_2H4,10
DRAWERS.Will_2H4,DRAWERS.1_2H4,43
DRAWERS.Will_2H4,DRAWERS.Francis_1H4,43
DRAWERS.X_2H4,DollTearsheet_2H4,12
DRAWERS.X_2H4,Falstaff_1H4,12
DRAWERS.X_2H4,MistressQuickly_1H4,12
Davy_2H4,Bardolph_1H4,366
Davy_2H4,Falstaff_1H4,366
Davy_2H4,SERVANTS.FALSTAFF.1_2H4,366
Davy_2H4,Shallow_2H4,366
Davy_2H4,Silence_2H4,112
DollTearsheet_2H4,BEADLES_2H4,119
DollTearsheet_2H4,Bardolph_1H4,505
DollTearsheet_2H4,DRAWERS.Francis_1H4,148
DollTearsheet_2H4,DRAWERS.Will_2H4,8
DollTearsheet_2H4,DRAWERS.X_2H4,21
DollTearsheet_2H4,Falstaff_1H4,709
DollTearsheet_2H4,HenryV_H5,109
DollTearsheet_2H4,MUSICIANS_2H4,173
DollTearsheet_2H4,MistressQuickly_1H4,836
DollTearsheet_2H4,Pistol_2H4,262
DollTearsheet_2H4,Poins_1H4,109
DollTearsheet_2H4,SERVANTS.FALSTAFF.1_2H4,554
Epilogue_2H4,Epilogue_2H4,393
Falstaff_1H4,ATTENDANTS_2H4,41
Falstaff_1H4,Bardolph_1H4,3575
Falstaff_1H4,Bedford_H5,392
Falstaff_1H4,Blunt_2H4,350
Falstaff_1H4,Bullcalf_2H4,560
Falstaff_1H4,ChiefJustice_2H4,1639
Falstaff_1H4,Colevile_2H4,549
Falstaff_1H4,DRAWERS.Francis_1H4,640
Falstaff_1H4,DRAWERS.Will_2H4,31
Falstaff_1H4,DRAWERS.X_2H4,67
Falstaff_1H4,Davy_2H4,292
Falstaff_1H4,DollTearsheet_2H4,1131
Falstaff_1H4,Falstaff_1H4,458
Falstaff_1H4,Feeble_2H4,1254
Falstaff_1H4,HenryV_H5,650
Falstaff_1H4,MESSENGERS.Gower_2H4,305
Falstaff_1H4,MUSICIANS_2H4,764
Falstaff_1H4,Man_2H4,1322
Falstaff_1H4,MistressQuickly_1H4,1535
Falstaff_1H4,Mouldy_2H4,560
Falstaff_1H4,OFFICERS.Fang_2H4,404
Falstaff_1H4,OFFICERS.Snare_2H4,404
Falstaff_1H4,OFFICERS_2H4,485
Falstaff_1H4,Pistol_2H4,679
Falstaff_1H4,Poins_1H4,609
Falstaff_1H4,SERVANTS.CHIEFJUSTICE.1_2H4,1113
Falstaff_1H4,SERVANTS.FALSTAFF.1_2H4,4140
Falstaff_1H4,SOLDIERS.HENRY_2H4,385
Falstaff_1H4,Shadow_2H4,1254
Falstaff_1H4,Shallow_2H4,2285
Falstaff_1H4,Silence_2H4,1643
Falstaff_1H4,Wart_2H4,1254
Falstaff_1H4,Westmoreland_1H4,35
Feeble_2H4,Bardolph_1H4,130
Feeble_2H4,Bullcalf_2H4,130
Feeble_2H4,Falstaff_1H4,48
Feeble_2H4,Man_2H4,130
Feeble_2H4,Mouldy_2H4,130
Feeble_2H4,Shadow_2H4,130
Feeble_2H4,Shallow_2H4,48
Feeble_2H4,Silence_2H4,48
Feeble_2H4,Wart_2H4,130
GROOMS.1_2H4,GROOMS.2_2H4,25
GROOMS.2_2H4,GROOMS.1_2H4,8
Gloucester_2H4,ATTENDANTS_2H4,130
Gloucester_2H4,Bedford_H5,35
Gloucester_2H4,ChiefJustice_2H4,35
Gloucester_2H4,Clarence_2H4,165
Gloucester_2H4,Harcourt_2H4,75
Gloucester_2H4,HenryIV_1H4,130
Gloucester_2H4,HenryV_H5,17
Gloucester_2H4,Warwick_2H4,165
Gloucester_2H4,Westmoreland_1H4,75
Gloucester_2H4 Clarence_2H4,Bedford_H5,12
Gloucester_2H4 Clarence_2H4,ChiefJustice_2H4,12
Gloucester_2H4 Clarence_2H4,Clarence_2H4,12
Gloucester_2H4 Clarence_2H4,Gloucester_2H4,12
Gloucester_2H4 Clarence_2H4,Warwick_2H4,12
Harcourt_2H4,ATTENDANTS_2H4,74
Harcourt_2H4,Clarence_2H4,74
Harcourt_2H4,Gloucester_2H4,74
Harcourt_2H4,HenryIV_1H4,74
Harcourt_2H4,Warwick_2H4,74
Harcourt_2H4,Westmoreland_1H4,74
Hastings_2H4,Archbishop_1H4,532
Hastings_2H4,Bedford_H5,140
Hastings_2H4,LordBardolph_2H4,532
Hastings_2H4,MESSENGERS.1_2H4,259
Hastings_2H4,Mowbray_2H4,532
Hastings_2H4,SOLDIERS.HENRY_2H4,140
Hastings_2H4,SOLDIERS.REBEL_2H4,278
Hastings_2H4,Westmoreland_1H4,175
HenryIV_1H4,ATTENDANTS_2H4,1180
HenryIV_1H4,Bedford_H5,127
HenryIV_1H4,Blunt_2H4,443
HenryIV_1H4,Clarence_2H4,1053
HenryIV_1H4,Gloucester_2H4,1053
HenryIV_1H4,Harcourt_2H4,174
HenryIV_1H4,HenryIV_1H4,13
HenryIV_1H4,HenryV_H5,978
HenryIV_1H4,SERVANTS.HENRY_2H4,286
HenryIV_1H4,Surrey_2H4,443
HenryIV_1H4,Warwick_2H4,1567
HenryIV_1H4,Westmoreland_1H4,207
HenryV_H5,ATTENDANTS_2H4,618
HenryV_H5,Bardolph_1H4,1037
HenryV_H5,Bedford_H5,679
HenryV_H5,Blunt_2H4,673
HenryV_H5,ChiefJustice_2H4,952
HenryV_H5,Clarence_2H4,1006
HenryV_H5,DRAWERS.Francis_1H4,262
HenryV_H5,DollTearsheet_2H4,329
HenryV_H5,Falstaff_1H4,608
HenryV_H5,Gloucester_2H4,1006
HenryV_H5,Harcourt_2H4,333
HenryV_H5,HenryIV_1H4,774
HenryV_H5,MUSICIANS_2H4,329
HenryV_H5,MistressQuickly_1H4,329
HenryV_H5,Peto_1H4,67
HenryV_H5,Pistol_2H4,279
HenryV_H5,Poins_1H4,1278
HenryV_H5,SERVANTS.FALSTAFF.1_2H4,1037
HenryV_H5,Shallow_2H4,279
HenryV_H5,Warwick_2H4,1006
HenryV_H5,Westmoreland_1H4,333
HenryV_H5 Poins_1H4,Bardolph_1H4,12
HenryV_H5 Poins_1H4,DRAWERS.Francis_1H4,12
HenryV_H5 Poins_1H4,DollTearsheet_2H4,12
HenryV_H5 Poins_1H4,Falstaff_1H4,12
HenryV_H5 Poins_1H4,HenryV_H5,12
HenryV_H5 Poins_1H4,MUSICIANS_2H4,12
HenryV_H5 Poins_1H4,MistressQuickly_1H4,12
HenryV_H5 Poins_1H4,Poins_1H4,12
HenryV_H5 Poins_1H4,SERVANTS.FALSTAFF.1_2H4,12
LadyNorthumberland_2H4,LadyPercy_1H4,48
LadyNorthumberland_2H4,Northumberland_R2,48
LadyPercy_1H4,LadyNorthumberland_2H4,445
LadyPercy_1H4,Northumberland_R2,445
LordBardolph_2H4,Archbishop_1H4,415
LordBardolph_2H4,Hastings_2H4,415
LordBardolph_2H4,LordBardolph_2H4,19
LordBardolph_2H4,Morton_2H4,94
LordBardolph_2H4,Mowbray_2H4,415
LordBardolph_2H4,Northumberland_R2,355
LordBardolph_2H4,Porter_2H4,22
LordBardolph_2H4,Travers_2H4,201
MESSENGERS.1_2H4,Archbishop_1H4,40
MESSENGERS.1_2H4,Hastings_2H4,40
MESSENGERS.1_2H4,LordBardolph_2H4,40
MESSENGERS.1_2H4,Mowbray_2H4,40
MESSENGERS.1_2H4,SOLDIERS.REBEL_2H4,40
MESSENGERS.Gower_2H4,Bardolph_1H4,23
MESSENGERS.Gower_2H4,ChiefJustice_2H4,72
MESSENGERS.Gower_2H4,Falstaff_1H4,72
MESSENGERS.Gower_2H4,MistressQuickly_1H4,23
MESSENGERS.Gower_2H4,OFFICERS.Fang_2H4,23
MESSENGERS.Gower_2H4,OFFICERS.Snare_2H4,23
MESSENGERS.Gower_2H4,OFFICERS_2H4,72
MESSENGERS.Gower_2H4,SERVANTS.FALSTAFF.1_2H4,23
MistressQuickly_1H4,BEADLES_2H4,98
MistressQuickly_1H4,Bardolph_1H4,786
MistressQuickly_1H4,ChiefJustice_2H4,435
MistressQuickly_1H4,DRAWERS.Francis_1H4,95
MistressQuickly_1H4,DRAWERS.Will_2H4,103
MistressQuickly_1H4,DRAWERS.X_2H4,244
MistressQuickly_1H4,DollTearsheet_2H4,951
MistressQuickly_1H4,Falstaff_1H4,1216
MistressQuickly_1H4,HenryV_H5,95
MistressQuickly_1H4,MESSENGERS.Gower_2H4,104
MistressQuickly_1H4,MUSICIANS_2H4,95
MistressQuickly_1H4,OFFICERS.Fang_2H4,883
MistressQuickly_1H4,OFFICERS.Snare_2H4,883
MistressQuickly_1H4,OFFICERS_2H4,435
MistressQuickly_1H4,Pistol_2H4,158
MistressQuickly_1H4,Poins_1H4,95
MistressQuickly_1H4,SERVANTS.FALSTAFF.1_2H4,808
Morton_2H4,LordBardolph_2H4,739
Morton_2H4,Northumberland_R2,739
Morton_2H4,Travers_2H4,739
Mouldy_2H4,Bardolph_1H4,121
Mouldy_2H4,Bullcalf_2H4,121
Mouldy_2H4,Falstaff_1H4,74
Mouldy_2H4,Feeble_2H4,121
Mouldy_2H4,Man_2H4,121
Mouldy_2H4,Shadow_2H4,121
Mouldy_2H4,Shallow_2H4,74
Mouldy_2H4,Silence_2H4,74
Mouldy_2H4,Wart_2H4,121
Mowbray_2H4,Archbishop_1H4,518
Mowbray_2H4,Bedford_H5,80
Mowbray_2H4,Hastings_2H4,518
Mowbray_2H4,LordBardolph_2H4,518
Mowbray_2H4,MESSENGERS.1_2H4,449
Mowbray_2H4,SOLDIERS.HENRY_2H4,80
Mowbray_2H4,SOLDIERS.REBEL_2H4,466
Mowbray_2H4,Westmoreland_1H4,318
Northumberland_R2,LadyNorthumberland_2H4,173
Northumberland_R2,LadyPercy_1H4,173
Northumberland_R2,LordBardolph_2H4,836
Northumberland_R2,Morton_2H4,693
Northumberland_R2,Travers_2H4,765
OFFICERS.Fang_2H4,Bardolph_1H4,14
OFFICERS.Fang_2H4,Falstaff_1H4,14
OFFICERS.Fang_2H4,MistressQuickly_1H4,68
OFFICERS.Fang_2H4,OFFICERS.Snare_2H4,68
OFFICERS.Fang_2H4,SERVANTS.FALSTAFF.1_2H4,14
OFFICERS.Fang_2H4 OFFICERS.Snare_2H4,Bardolph_1H4,7
OFFICERS.Fang_2H4 OFFICERS.Snare_2H4,Falstaff_1H4,7
OFFICERS.Fang_2H4 OFFICERS.Snare_2H4,MistressQuickly_1H4,7
OFFICERS.Fang_2H4 OFFICERS.Snare_2H4,OFFICERS.Fang_2H4,7
OFFICERS.Fang_2H4 OFFICERS.Snare_2H4,OFFICERS.Snare_2H4,7
OFFICERS.Fang_2H4 OFFICERS.Snare_2H4,SERVANTS.FALSTAFF.1_2H4,7
OFFICERS.Snare_2H4,MistressQuickly_1H4,26
OFFICERS.Snare_2H4,OFFICERS.Fang_2H4,26
Peto_1H4,Bardolph_1H4,51
Peto_1H4,DollTearsheet_2H4,51
Peto_1H4,Falstaff_1H4,51
Peto_1H4,HenryV_H5,51
Peto_1H4,MUSICIANS_2H4,51
Peto_1H4,MistressQuickly_1H4,51
Peto_1H4,Poins_1H4,51
Peto_1H4,SERVANTS.FALSTAFF.1_2H4,51
Pistol_2H4,ATTENDANTS_2H4,14
Pistol_2H4,Bardolph_1H4,737
Pistol_2H4,Bedford_H5,10
Pistol_2H4,ChiefJustice_2H4,24
Pistol_2H4,Davy_2H4,257
Pistol_2H4,DollTearsheet_2H4,357
Pistol_2H4,Falstaff_1H4,737
Pistol_2H4,HenryV_H5,14
Pistol_2H4,MistressQuickly_1H4,357
Pistol_2H4,OFFICERS_2H4,10
Pistol_2H4,SERVANTS.FALSTAFF.1_2H4,737
Pistol_2H4,Shallow_2H4,380
Pistol_2H4,Silence_2H4,257
Poins_1H4,Bardolph_1H4,345
Poins_1H4,DRAWERS.Francis_1H4,87
Poins_1H4,DollTearsheet_2H4,87
Poins_1H4,Falstaff_1H4,87
Poins_1H4,HenryV_H5,600
Poins_1H4,MUSICIANS_2H4,87
Poins_1H4,MistressQuickly_1H4,87
Poins_1H4,SERVANTS.FALSTAFF.1_2H4,345
Porter_2H4,LordBardolph_2H4,33
SERVANTS.CHIEFJUSTICE.1_2H4,ChiefJustice_2H4,119
SERVANTS.CHIEFJUSTICE.1_2H4,Falstaff_1H4,119
SERVANTS.CHIEFJUSTICE.1_2H4,SERVANTS.FALSTAFF.1_2H4,119
SERVANTS.FALSTAFF.1_2H4,Bardolph_1H4,168
SERVANTS.FALSTAFF.1_2H4,ChiefJustice_2H4,31
SERVANTS.FALSTAFF.1_2H4,DRAWERS.Francis_1H4,8
SERVANTS.FALSTAFF.1_2H4,DollTearsheet_2H4,14
SERVANTS.FALSTAFF.1_2H4,Falstaff_1H4,148
SERVANTS.FALSTAFF.1_2H4,HenryV_H5,137
SERVANTS.FALSTAFF.1_2H4,MUSICIANS_2H4,8
SERVANTS.FALSTAFF.1_2H4,MistressQuickly_1H4,31
SERVANTS.FALSTAFF.1_2H4,OFFICERS.Fang_2H4,17
SERVANTS.FALSTAFF.1_2H4,OFFICERS.Snare_2H4,17
SERVANTS.FALSTAFF.1_2H4,Pistol_2H4,6
SERVANTS.FALSTAFF.1_2H4,Poins_1H4,137
SERVANTS.FALSTAFF.1_2H4,SERVANTS.CHIEFJUSTICE.1_2H4,31
Shadow_2H4,Bardolph_1H4,15
Shadow_2H4,Bullcalf_2H4,15
Shadow_2H4,Falstaff_1H4,15
Shadow_2H4,Feeble_2H4,15
Shadow_2H4,Man_2H4,15
Shadow_2H4,Mouldy_2H4,15
Shadow_2H4,Shallow_2H4,15
Shadow_2H4,Silence_2H4,15
Shadow_2H4,Wart_2H4,15
Shallow_2H4,Bardolph_1H4,1707
Shallow_2H4,Bullcalf_2H4,420
Shallow_2H4,Davy_2H4,581
Shallow_2H4,Falstaff_1H4,1584
Shallow_2H4,Feeble_2H4,620
Shallow_2H4,Man_2H4,915
Shallow_2H4,Mouldy_2H4,420
Shallow_2H4,Pistol_2H4,173
Shallow_2H4,SERVANTS.FALSTAFF.1_2H4,792
Shallow_2H4,Shadow_2H4,620
Shallow_2H4,Silence_2H4,1726
Shallow_2H4,Wart_2H4,620
Silence_2H4,Bardolph_1H4,247
Silence_2H4,Bullcalf_2H4,6
Silence_2H4,Davy_2H4,142
Silence_2H4,Falstaff_1H4,247
Silence_2H4,Feeble_2H4,6
Silence_2H4,Man_2H4,13
Silence_2H4,Mouldy_2H4,6
Silence_2H4,Pistol_2H4,27
Silence_2H4,SERVANTS.FALSTAFF.1_2H4,234
Silence_2H4,Shadow_2H4,6
Silence_2H4,Shallow_2H4,354
Silence_2H4,Wart_2H4,6
Travers_2H4,LordBardolph_2H4,132
Travers_2H4,Northumberland_R2,132
Wart_2H4,Bardolph_1H4,13
Wart_2H4,Bullcalf_2H4,13
Wart_2H4,Falstaff_1H4,13
Wart_2H4,Feeble_2H4,13
Wart_2H4,Man_2H4,13
Wart_2H4,Mouldy_2H4,13
Wart_2H4,Shadow_2H4,13
Wart_2H4,Shallow_2H4,13
Wart_2H4,Silence_2H4,13
Warwick_2H4,ATTENDANTS_2H4,328
Warwick_2H4,Bedford_H5,78
Warwick_2H4,Blunt_2H4,269
Warwick_2H4,ChiefJustice_2H4,121
Warwick_2H4,Clarence_2H4,388
Warwick_2H4,Gloucester_2H4,388
Warwick_2H4,Harcourt_2H4,100
Warwick_2H4,HenryIV_1H4,591
Warwick_2H4,HenryV_H5,52
Warwick_2H4,Surrey_2H4,263
Warwick_2H4,Westmoreland_1H4,100
Westmoreland_1H4,ATTENDANTS_2H4,99
Westmoreland_1H4,Archbishop_1H4,924
Westmoreland_1H4,Bedford_H5,180
Westmoreland_1H4,Blunt_2H4,8
Westmoreland_1H4,Clarence_2H4,99
Westmoreland_1H4,Colevile_2H4,8
Westmoreland_1H4,Falstaff_1H4,8
Westmoreland_1H4,Gloucester_2H4,99
Westmoreland_1H4,Harcourt_2H4,12
Westmoreland_1H4,Hastings_2H4,903
Westmoreland_1H4,HenryIV_1H4,99
Westmoreland_1H4,LordBardolph_2H4,924
Westmoreland_1H4,MESSENGERS.1_2H4,924
Westmoreland_1H4,Mowbray_2H4,924
Westmoreland_1H4,SOLDIERS.HENRY_2H4,180
Westmoreland_1H4,SOLDIERS.REBEL_2H4,924
Westmoreland_1H4,Warwick_2H4,99
