speaker,listener,total_words
MistressPage_Wiv,Pistol_2H4,242
MistressPage_Wiv,Robert_Wiv,28
MistressPage_Wiv,Robin_Wiv,565
MistressPage_Wiv,Shallow_2H4,42
MistressPage_Wiv,Slender_Wiv,120
MistressPage_Wiv,WilliamPage_Wiv,174
MistressQuickly_1H4,AnnePage_Wiv,386
MistressQuickly_1H4,BOYS_Wiv,333
MistressQuickly_1H4,Bardolph_1H4,17
MistressQuickly_1H4,DoctorCaius_Wiv,404
MistressQuickly_1H4,Falstaff_1H4,1460
MistressQuickly_1H4,Fenton_Wiv,455
MistressQuickly_1H4,HughEvans_Wiv,455
MistressQuickly_1H4,MasterFord_Wiv,17
MistressQuickly_1H4,MasterPage_Wiv,17
MistressQuickly_1H4,MistressFord_Wiv,17
MistressQuickly_1H4,MistressPage_Wiv,193
MistressQuickly_1H4,MistressQuickly_1H4,17
MistressQuickly_1H4,Pistol_2H4,1169
MistressQuickly_1H4,Robin_Wiv,836
MistressQuickly_1H4,Rugby_Wiv,550
MistressQuickly_1H4,Shallow_2H4,34
MistressQuickly_1H4,Simple_Wiv,677
MistressQuickly_1H4,Slender_Wiv,34
MistressQuickly_1H4,WilliamPage_Wiv,157
MistressQuickly_1H4 Pistol_2H4 HughEvans_Wiv BOYS_Wiv,BOYS_Wiv,71
MistressQuickly_1H4 Pistol_2H4 HughEvans_Wiv BOYS_Wiv,Falstaff_1H4,71
MistressQuickly_1H4 Pistol_2H4 HughEvans_Wiv BOYS_Wiv,HughEvans_Wiv,71
MistressQuickly_1H4 Pistol_2H4 HughEvans_Wiv BOYS_Wiv,MistressQuickly_1H4,71
MistressQuickly_1H4 Pistol_2H4 HughEvans_Wiv BOYS_Wiv,Pistol_2H4,71
Nym_H5,Bardolph_1H4,51
Nym_H5,Falstaff_1H4,146
Nym_H5,HughEvans_Wiv,51
Nym_H5,MasterFord_Wiv,101
Nym_H5,MasterPage_Wiv,152
Nym_H5,MistressFord_Wiv,101
Nym_H5,MistressPage_Wiv,101
Nym_H5,Pistol_2H4,219
Nym_H5,Robin_Wiv,95
Nym_H5,Shallow_2H4,51
Nym_H5,Slender_Wiv,51
Pistol_2H4,AnnePage_Wiv,79
Pistol_2H4,BOYS_Wiv,79
Pistol_2H4,Bardolph_1H4,66
Pistol_2H4,Falstaff_1H4,348
Pistol_2H4,HughEvans_Wiv,133
Pistol_2H4,MasterFord_Wiv,135
Pistol_2H4,MasterPage_Wiv,189
Pistol_2H4,MistressFord_Wiv,135
Pistol_2H4,MistressPage_Wiv,135
Pistol_2H4,MistressQuickly_1H4,79
Pistol_2H4,Nym_H5,424
Pistol_2H4,Robin_Wiv,138
Pistol_2H4,Shallow_2H4,54
Pistol_2H4,Slender_Wiv,54
Robert_Wiv,John_Wiv,23
Robert_Wiv John_Wiv,DoctorCaius_Wiv,9
Robert_Wiv John_Wiv,Falstaff_1H4,9
Robert_Wiv John_Wiv,HughEvans_Wiv,9
Robert_Wiv John_Wiv,John_Wiv,9
Robert_Wiv John_Wiv,MasterFord_Wiv,9
Robert_Wiv John_Wiv,MasterPage_Wiv,9
Robert_Wiv John_Wiv,MistressFord_Wiv,9
Robert_Wiv John_Wiv,MistressPage_Wiv,9
Robert_Wiv John_Wiv,Robert_Wiv,9
Robin_Wiv,Falstaff_1H4,40
Robin_Wiv,MasterFord_Wiv,5
Robin_Wiv,MistressFord_Wiv,91
Robin_Wiv,MistressPage_Wiv,87
Robin_Wiv,Pistol_2H4,11
Rugby_Wiv,DoctorCaius_Wiv,67
Rugby_Wiv,MistressQuickly_1H4,31
Rugby_Wiv,Simple_Wiv,31
Shallow_2H4,AnnePage_Wiv,128
Shallow_2H4,Bardolph_1H4,37
Shallow_2H4,DoctorCaius_Wiv,290
Shallow_2H4,Falstaff_1H4,37
Shallow_2H4,Fenton_Wiv,98
Shallow_2H4,Host_Wiv,436
Shallow_2H4,HughEvans_Wiv,716
Shallow_2H4,John_Wiv,30
Shallow_2H4,MasterFord_Wiv,270
Shallow_2H4,MasterPage_Wiv,816
Shallow_2H4,MistressFord_Wiv,17
Shallow_2H4,MistressQuickly_1H4,98
Shallow_2H4,Nym_H5,37
Shallow_2H4,Pistol_2H4,37
Shallow_2H4,Robert_Wiv,30
Shallow_2H4,Rugby_Wiv,260
Shallow_2H4,Simple_Wiv,287
Shallow_2H4,Slender_Wiv,1000
Shallow_2H4 MasterPage_Wiv,DoctorCaius_Wiv,12
Shallow_2H4 MasterPage_Wiv,Host_Wiv,12
Shallow_2H4 MasterPage_Wiv,HughEvans_Wiv,12
Shallow_2H4 MasterPage_Wiv,MasterFord_Wiv,12
Shallow_2H4 MasterPage_Wiv,MasterPage_Wiv,12
Shallow_2H4 MasterPage_Wiv,Rugby_Wiv,12
Shallow_2H4 MasterPage_Wiv,Shallow_2H4,12
Shallow_2H4 MasterPage_Wiv,Slender_Wiv,12
Simple_Wiv,DoctorCaius_Wiv,54
Simple_Wiv,Falstaff_1H4,165
Simple_Wiv,Host_Wiv,221
Simple_Wiv,HughEvans_Wiv,101
Simple_Wiv,MistressQuickly_1H4,130
Simple_Wiv,Rugby_Wiv,54
Simple_Wiv,Shallow_2H4,24
Simple_Wiv,Slender_Wiv,24
Slender_Wiv,AnnePage_Wiv,583
Slender_Wiv,BOYS_Wiv,176
Slender_Wiv,Bardolph_1H4,230
Slender_Wiv,DoctorCaius_Wiv,61
Slender_Wiv,Falstaff_1H4,406
Slender_Wiv,Fenton_Wiv,232
Slender_Wiv,Host_Wiv,52
Slender_Wiv,HughEvans_Wiv,892
Slender_Wiv,MasterFord_Wiv,220
Slender_Wiv,MasterPage_Wiv,624
Slender_Wiv,MistressFord_Wiv,176
Slender_Wiv,MistressPage_Wiv,176
Slender_Wiv,MistressQuickly_1H4,408
Slender_Wiv,Nym_H5,230
Slender_Wiv,Pistol_2H4,406
Slender_Wiv,Rugby_Wiv,61
Slender_Wiv,Shallow_2H4,1000
Slender_Wiv,Simple_Wiv,337
WilliamPage_Wiv,HughEvans_Wiv,71
WilliamPage_Wiv,MistressPage_Wiv,71
WilliamPage_Wiv,MistressQuickly_1H4,71
